SCIENTIFIC NAME	PHISICAL SPECIMEN ID	ORGANIZATION	SPECIMEN TYPE	MODIFIED	LICENSE	LOCATION QUALITATIVE [QUANTITATIVE]	GEOLOGICAL AGE	COLLECTING NUMBER	COLLECTING AGENT	DATE COLLECTED	TYPE STATUS (Optional)	MEDIA
Cochlostoma septemspirale (Razoumowsky, 1789)	44241	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Loibltal, Kleinloibl			Klemm	3.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	69219	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Altausseersee-Genist			Sperling	10.1975		
Cochlostoma septemspirale (Razoumowsky, 1789)	44494	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Sattnitz, Annabrücke			Klemm	25.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	38302	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karawanken, Goritschach-Illitschhöhe			Strouhal	6.9.1949		
Cochlostoma septemspirale (Razoumowsky, 1789)	38289	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Gräflach bei Warmbad Villach, vor Versturzhöhle			Strouhal	31.8.1949		
Cochlostoma septemspirale (Razoumowsky, 1789)	56957	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Hollenburg			Horst	9.1968		
Cochlostoma septemspirale (Razoumowsky, 1789)	15221	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karnische Alpen, Mauthner Alpe			Klemm			
Cochlostoma septemspirale (Razoumowsky, 1789)	44304	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Ma. Rain, Drauabfall, Sattnitz			Klemm	3.9.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	27438	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Klamm bei Mauthen, hinterer Teil			Klemm	29.7.1948		
Cochlostoma septemspirale (Razoumowsky, 1789)	44584	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karawanken, Mallestig			Klemm	1.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	1119	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karnische Alpen, Mauthner Alpe			Klemm	6.1931		
Cochlostoma septemspirale (Razoumowsky, 1789)	1403	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Mauthen im Gailtal			Klemm	6.1932		
Cochlostoma septemspirale (Razoumowsky, 1789)	7296	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karnische Alpen, Valentinalpe			Klemm	7.1940		
Cochlostoma septemspirale (Razoumowsky, 1789)	50680	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karawanken, Inneres d. Ruine Altfinkenstein			Thaler	19.8.1963		
Cochlostoma septemspirale (Razoumowsky, 1789)	64912	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Villach-Umgebung, Dobratsch			Kühnelt	8.9.1942		
Cochlostoma septemspirale (Razoumowsky, 1789)	2055	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Karawanken, Ardeschitzenklamm			Klemm	6.1944		
Cochlostoma septemspirale (Razoumowsky, 1789)	53430	NHM Vienna	PRESERVED SPECIMEN	10/31/2022		Österreich, Kärnten, Rechberg			Seidl	20.7.1966		
Cochlostoma septemspirale (Razoumowsky, 1789)	7890	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Bosiceva Gora bei Eisenkappel			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	1402	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Ebriacher Klamm bei Eisenkappel			Klemm	6.1932		
Cochlostoma septemspirale (Razoumowsky, 1789)	44399	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Sattnitz, Unterschlossberg			Klemm	17.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44265	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Ferlacher Horn			Klemm	6.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	2043	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Rosenbach, Bärengraben			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	1121	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karnische Alpen, Plöckenpass			Klemm	6.1931		
Cochlostoma septemspirale (Razoumowsky, 1789)	56972	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Koschutahaus			Horst	9.1968		
Cochlostoma septemspirale (Razoumowsky, 1789)	1405	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Ostrücken des Hochobir			Klemm	6.1932		
Cochlostoma septemspirale (Razoumowsky, 1789)	2048	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Rosenbach, Bahndurchlass bei Tunnel			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	46216	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Dobratsch			Sauer			
Cochlostoma septemspirale (Razoumowsky, 1789)	7858	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Leppengraben bei Eisenkappel			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	66677	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Sattnitz, Ma. Rain			Thorson	20.7.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	2045	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, St. Jakob im Rosental			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	2049	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Rosenbach, Nageleklause			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	2044	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Rosenbacher Schweiz, Felsenende			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	56620	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Trögerner Klamm bei Eisenkappel			Seidl	21.7.1968		
Cochlostoma septemspirale (Razoumowsky, 1789)	66676	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Kötschach-Mauthen			Thorson	16.7.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	34990	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Unterloibl			Klemm	26.4.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	7827	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Kupitzklamm bei Eisenkappel, Seitengraben			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	1406	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Steiner Alpen, Vellacher Kotschna, Nord-Abfall			Klemm	6.1932		
Cochlostoma septemspirale (Razoumowsky, 1789)	44940	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Waidischtal, Wabuschnitzgraben			Klemm	12.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44346	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Loiblpasshöhe			Klemm	10.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	22240	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Graschelitzen-Höhle			Strouhal	25.8.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	63054	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Schloss Stein bei Dellach			Kofler	26.5.1970		
Cochlostoma septemspirale (Razoumowsky, 1789)	44714	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Terkl, Koschuta			Klemm	8.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44894	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, unteres Waidischbachtal			Klemm	28.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44665	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Federaun, Dobratsch			Klemm	3.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	57005	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Gratschitzengraben bei Rosenbach			Horst	9.1968		
Cochlostoma septemspirale (Razoumowsky, 1789)	53429	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Rechberg bei Eisenkappel			Seidl	20.7.1966		
Cochlostoma septemspirale (Razoumowsky, 1789)	40941	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Rabenberg			Hölzel	20.6.1956		
Cochlostoma septemspirale (Razoumowsky, 1789)	63135	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Eisenkappel			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	44669	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Pöckau, Schlucht			Klemm	3.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	2056	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Gratschitzengraben			Klemm	6.1944		
Cochlostoma septemspirale (Razoumowsky, 1789)	57776	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Maria Elend, Suchagraben			Strouhal	24.9.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44856	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Bärental, Johannsenruhe, Südhang, Geröll			Klemm	15,8,1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44176	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Karawanken, Unterloibl			Klemm	29.6.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	27349	NHM Vienna	PRESERVED SPECIMEN	11/2/2022		Österreich, Kärnten, Gailtaler Alpen, Weißbriach			Klemm	27.7.1948		
Cochlostoma septemspirale (Razoumowsky, 1789)	15224	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karnische Alpen, Valentin-Klamm bei Mauthen						
Cochlostoma septemspirale (Razoumowsky, 1789)	27403	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Valentin-Klamm bei Mauthen, vorderer Teil			Klemm	19.7.1948		
Cochlostoma septemspirale (Razoumowsky, 1789)	56977	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Scarbia, Ost-Sattnitz			Horst	4.9.1968		
Cochlostoma septemspirale (Razoumowsky, 1789)	56963	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Kirschentheuer bei Ferlach			Horst	4.9.1968		
Cochlostoma septemspirale (Razoumowsky, 1789)	7519	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Lobnikgraben bei Eisenkappel			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	44216	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Tscheppaschlucht, Loibltal			Klemm	3.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	7554	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, bei Eisenkappel			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	7872	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Eisenkappel, an der Straße gegen Norden			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	63141	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Boziceva gora bei Eisenkappel			Klemm	8.1941		
Cochlostoma septemspirale (Razoumowsky, 1789)	1400	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Eisenkappel			Klemm	6.1932		
Cochlostoma septemspirale (Razoumowsky, 1789)	1407	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Lobnik bei Eisenkappel			Klemm	6.1932		
Cochlostoma septemspirale (Razoumowsky, 1789)	2054	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Rosenbach, Talstraße			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	44970	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karnische Alpen, Unt. Valentinalm			Klemm	16.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	44435	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Bärental bis Stouhütte			Klemm	21.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	7260	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Valentin-Klamm bei Mauthen			Klemm	7.1940		
Cochlostoma septemspirale (Razoumowsky, 1789)	44726	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Wandfuß des Kuhberges, Hochobir			Klemm	8.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	2058	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Rosenbacher Schweiz			Klemm	6.1934		
Cochlostoma septemspirale (Razoumowsky, 1789)	44457	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Ebental, Sattnitz, Wasserfall			Klemm	25.7.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	7385	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Kanzianiberg, südl. v. Villach			Klemm	7.1940		
Cochlostoma septemspirale (Razoumowsky, 1789)	15235	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Ruine Altfinkenstein südl. v. Faak			Klemm			
Cochlostoma septemspirale (Razoumowsky, 1789)	44937	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Hochobir, Wildensteinerfall			Klemm	12.8.1960		
Cochlostoma septemspirale (Razoumowsky, 1789)	52725	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Wandfuß Hochobir, Freibachgraben			Fauer	31.8.1965		
Cochlostoma septemspirale (Razoumowsky, 1789)	70466	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Arnoldstein, Wasserfall			Lamprecht	9.6.1966		
Cochlostoma septemspirale (Razoumowsky, 1789)	70036	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Trögerner Klamm			Schuster	8.6.1978		
Cochlostoma septemspirale (Razoumowsky, 1789)	70072	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten, Karawanken, Kropiunerbach			Schuster	8.1976		
Cochlostoma septemspirale (Razoumowsky, 1789)	15239	NHM Vienna	PRESERVED SPECIMEN	11/7/2022		Österreich, Kärnten / Italien, Friaul, Malborghetto						
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E1364	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Berg Hum bei Tüffer			Jakobi			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E1364_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E1364
Cochlostoma septemspirale (Razoumowsky, 1789)	68121	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark						
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E10215	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Hallstadt			Dr. Rochhart			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E10215_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E10215
Cochlostoma septemspirale (Razoumowsky, 1789)	13367	NHM Vienna coll. Dr. Leo Rusnov	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Gmunden			Dr. C. Brunner			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-13367_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-13367
Cochlostoma septemspirale (Razoumowsky, 1789)	13368	NHM Vienna coll. Dr. Leo Rusnov	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-13367_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-13368
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E4958	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Kastenreuth, Felswand an der Eisenbahnstation				1930		https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E4958_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E4958
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E5206	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Brunnbach, Hetzgraben				1930		https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E5206_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E5206
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E7551	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Weyer, Gamsköserl, Kalkfelsen an der Enns			Ganslmayr			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E7551_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E7551
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E8730	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Wels, Kathengraben an der Kremsmünsterer Straße			Rochhart			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E8730_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E8730
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E14494	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Grimmingmassiv; Pürg, Anfang des Fußweges nach Steinach			B.E. Sauer			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E14494_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E14494
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E17948a	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Karawanken, Bärengraben bei Rosenbach 			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E17948a_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E17948a
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E17948b	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Karawanken, Bärengraben bei Rosenbach 			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E17948b_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E17948b
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E17954	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Karawanken, Rosenbacher Schweiz 			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E17954_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E17954
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E17958	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Karawanken, Rosenbach, Talstraße 			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E17958_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E17958
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E17964	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Karawanken, Ardeschützenklamm bei Rosenbach			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E17964_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E17964
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E17967	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Warmbad Villach, Napoleonwiese			Strouhal			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E17967_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E17967
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E28740	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Karnische Alpen, Mauthen im Gailtal			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E28740_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E28740
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E28742	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Kärnten, Karnische Alpen, Plöckenpass			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E28742_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E28742
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E28743	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Steiermark, Karawanken, Rosenbach, Straße an der Rohrleitung			Klemm			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E28743_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E28743
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E29889	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Steyr			Oberwimmer			https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E29889_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E29889
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30008	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Langwies bei Ebensee			Schuster	06.1976		https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30008_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30008
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30286	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Öberösterreich, Höllengebirge, Weissenbach a.A., Nikoloweg am Schobersteinhang						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30286_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30286
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30313	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Öberösterreich, Höllengebirge, Schobersteinanstieg von Weissenbach am Attersee						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30313_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30313
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30334	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Weissenbach a.A., Schobersteinabhang zum See, Straßenmauer						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30334_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30334
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30357	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Öberösterreich, Höllengebirge, Schoberstein, Felsspalten der obersten Felspartien						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30357_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30357
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30400	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Öberösterreich, Höllengebirge, Weissenbach am Attersee, Schobersteinabhang an der Ischlerstraße						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30400_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30400
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30406	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Öberösterreich, Höllengebirge, Schoberstein, oberste Felsen						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30406_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30406
Cochlostoma septemspirale (Razoumowsky, 1789)	75000-E30414	NHM Vienna coll. Edlauer	PRESERVED SPECIMEN	12/12/2022		Österreich, Oberösterreich, Höllengebirge, Schoberstein, oberste Felspartien						https://iiif-1.nhm.at/iiif/3/NHMW-ZOO-MO-75000-E30414_Cochlostoma_septemspirale.jpg/full/120,/0/default.jpg, https://objects.nhm.at/view/NHMW-ZOO-MO-75000-E30414
